Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Employable Count,Unemployment Count,Unemployment Rate
30008,32905.0,31.0,46068.0,21845.0,7661.0,23.282175961100137,16695.0,2272.0,13.608864929619646
30009,14759.0,39.2,78308.0,40872.0,1430.0,9.68900332000813,7315.0,511.0,6.985645933014354
30011,14600.0,35.9,57063.0,22805.0,1985.0,13.595890410958905,7895.0,713.0,9.03103229892337
30012,27233.0,34.1,38745.0,17409.0,6428.0,23.60371607975618,12181.0,1768.0,14.514407684098186
30013,25947.0,36.3,49396.0,23197.0,4335.0,16.707133772690483,13261.0,1412.0,10.647764120352914
30014,37433.0,36.6,44702.0,22486.0,6866.0,18.34210456014746,17690.0,2012.0,11.373657433578293
30016,52641.0,34.1,50727.0,20112.0,8642.0,16.416861381812655,25563.0,3067.0,11.997809333802762
30017,23676.0,38.8,85333.0,30260.0,1443.0,6.09477952356817,12951.0,1028.0,7.937610995289939
30019,45624.0,35.6,84446.0,27999.0,4294.0,9.41171313343854,22190.0,1443.0,6.502929247408742
30021,24196.0,29.5,32877.0,13915.0,9892.0,40.88279054389155,11757.0,1675.0,14.246831674746959
30022,68274.0,38.5,98544.0,44303.0,2926.0,4.285672437531124,36608.0,2524.0,6.8946678321678325
30024,71960.0,37.1,101390.0,38113.0,3719.0,5.1681489716509175,35949.0,1759.0,4.893042921917161
30025,9312.0,39.9,50583.0,25171.0,741.0,7.957474226804123,4380.0,428.0,9.771689497716896
30028,23276.0,36.9,71585.0,27045.0,2556.0,10.981268259151056,11947.0,890.0,7.449568929438353
30030,27322.0,36.0,69721.0,42869.0,4010.0,14.67681721689481,14391.0,902.0,6.267806267806268
30032,48787.0,36.9,33524.0,17503.0,13540.0,27.75329493512616,22929.0,4413.0,19.246369226743425
30033,31276.0,36.9,61892.0,37237.0,5438.0,17.38713390459138,17057.0,1019.0,5.9740868851497915
30034,43922.0,36.9,47500.0,21965.0,8034.0,18.291516779745912,22947.0,3870.0,16.864949666623087
30035,20854.0,33.4,43483.0,18566.0,4438.0,21.28128896135034,10802.0,1394.0,12.905017589335309
30038,41692.0,34.1,47907.0,23014.0,6249.0,14.988486999904058,22922.0,2756.0,12.023383648896257
30039,43646.0,34.8,55770.0,22691.0,7460.0,17.092058837006828,22533.0,2379.0,10.557848488882971
30040,61657.0,36.1,84462.0,32021.0,4412.0,7.1557163014742855,30649.0,1743.0,5.686971842474469
30041,57584.0,40.1,98269.0,40289.0,2981.0,5.176785218116144,28881.0,1914.0,6.6271943492261345
30043,86259.0,35.1,65376.0,25630.0,7407.0,8.586930059472055,45492.0,3794.0,8.339927899410885
30044,86523.0,32.9,51974.0,22044.0,13413.0,15.502236399570057,45937.0,4267.0,9.288808585671681
30045,33602.0,38.0,73186.0,26441.0,3149.0,9.371465984167608,17811.0,770.0,4.323171074055359
30046,36466.0,34.6,43610.0,19158.0,8438.0,23.139362694016345,17540.0,2074.0,11.824401368301027
30047,62325.0,38.7,67644.0,27898.0,6624.0,10.628158844765343,31964.0,2584.0,8.084094606432236
30052,59699.0,36.0,64492.0,24554.0,5212.0,8.730464496892745,30032.0,2434.0,8.104688332445392
30054,11472.0,40.7,56667.0,23943.0,1497.0,13.049163179916318,5395.0,543.0,10.064874884151992
30055,2397.0,40.2,61094.0,25790.0,254.0,10.596579057154777,1100.0,41.0,3.727272727272727
30056,2303.0,44.4,53646.0,22984.0,533.0,23.143725575336518,1159.0,155.0,13.373597929249353
30058,53971.0,34.7,46924.0,21216.0,8774.0,16.256878694113507,28950.0,4298.0,14.846286701208982
30060,37334.0,30.0,37324.0,17036.0,9930.0,26.597739326083463,19664.0,2148.0,10.923515052888527
30062,65206.0,39.9,88063.0,39845.0,4462.0,6.8429285648559945,35324.0,2051.0,5.806250707734119
30064,46678.0,41.2,76000.0,37348.0,3743.0,8.01876687090278,24715.0,2080.0,8.415941735787984
30066,52930.0,41.0,80766.0,38528.0,3568.0,6.740978651048555,29814.0,2051.0,6.879318441000872
30067,47556.0,33.1,51088.0,35131.0,8615.0,18.115484902010262,26715.0,2559.0,9.578888265019652
30068,32068.0,44.1,98786.0,49118.0,1959.0,6.108893601097668,16766.0,1074.0,6.4058213050220685
30070,424.0,29.2,34205.0,13837.0,107.0,25.235849056603772,264.0,49.0,18.560606060606062
30071,24286.0,30.1,40915.0,18601.0,7779.0,32.03079963765132,12067.0,1007.0,8.345073340515455
30072,648.0,47.4,52083.0,35006.0,100.0,15.432098765432098,388.0,28.0,7.216494845360825
30075,54858.0,42.3,102258.0,48632.0,3684.0,6.715520069998906,29835.0,1462.0,4.9002849002849
30076,43656.0,36.7,70896.0,38099.0,5581.0,12.784038849184533,24201.0,1310.0,5.412999462832114
30078,35206.0,38.5,64383.0,27754.0,4505.0,12.796114298699086,17015.0,1800.0,10.578900969732588
30079,2861.0,32.1,35313.0,20404.0,1188.0,41.52394267738553,1352.0,187.0,13.831360946745562
30080,54407.0,33.1,55830.0,37308.0,8564.0,15.740621611189736,33687.0,2275.0,6.753346988452519
30082,26974.0,36.6,69338.0,34439.0,3782.0,14.020909023504116,14425.0,1430.0,9.913344887348353
30083,54845.0,33.2,38007.0,17511.0,15073.0,27.48290637250433,29144.0,5160.0,17.70518803184189
30084,35896.0,38.0,53445.0,27679.0,7105.0,19.793291731669267,19220.0,1639.0,8.52757544224766
30087,36403.0,42.5,66620.0,30829.0,5305.0,14.572974754827898,18988.0,2208.0,11.628396882241416
30088,27167.0,34.8,45749.0,19957.0,4277.0,15.743365112084515,14942.0,2686.0,17.976174541560702
30092,33357.0,35.3,64005.0,35983.0,3813.0,11.430884072308661,19299.0,1384.0,7.171356028809783
30093,56052.0,29.2,33950.0,15015.0,16259.0,29.006993506030113,29768.0,2987.0,10.034264982531578
30094,32416.0,41.2,59485.0,26235.0,3539.0,10.917448173741363,16568.0,1787.0,10.78585224529213
30096,69237.0,33.4,50167.0,24958.0,11052.0,15.962563369296763,38603.0,3710.0,9.610652021863586
30097,44256.0,40.0,96390.0,43557.0,2973.0,6.717733188720174,22462.0,1702.0,7.577241563529516
30101,57205.0,36.1,76105.0,30946.0,5028.0,8.789441482387904,30226.0,2618.0,8.661417322834646
30102,37455.0,37.4,60664.0,27360.0,4416.0,11.790148177813377,20655.0,1990.0,9.634471072379569
30103,16358.0,36.5,47106.0,19809.0,2752.0,16.823572563883115,7678.0,703.0,9.156030216202137
30104,3687.0,44.0,38556.0,20023.0,823.0,22.321670735014916,1713.0,98.0,5.720957384705196
30105,2085.0,47.0,75000.0,33168.0,46.0,2.2062350119904077,1124.0,88.0,7.829181494661921
30106,19619.0,38.6,45857.0,24229.0,3789.0,19.312910953667362,10566.0,1068.0,10.107893242475866
30107,13872.0,40.0,62456.0,25649.0,1651.0,11.901672433679353,7006.0,459.0,6.55152726234656
30108,7508.0,44.6,38826.0,22439.0,1603.0,21.350559403303144,3580.0,408.0,11.396648044692737
30110,12871.0,38.5,45058.0,22121.0,2844.0,22.096185222593427,5862.0,676.0,11.531900375298532
30113,6022.0,44.9,31966.0,18922.0,910.0,15.111258718033875,2594.0,246.0,9.483423284502699
30114,51915.0,37.9,61322.0,29463.0,7494.0,14.435134354232881,25909.0,1633.0,6.302829132733799
30115,37964.0,36.8,74713.0,30542.0,4203.0,11.071014645453587,18321.0,1018.0,5.5564652584465914
30116,23090.0,35.8,47137.0,22691.0,3639.0,15.760069294066696,10275.0,1078.0,10.491484184914842
30117,35169.0,30.9,35592.0,20292.0,9722.0,27.64366345360971,17156.0,1994.0,11.622755887153183
30118,2513.0,19.5,,2877.0,0.0,0.0,1008.0,327.0,32.44047619047619
30120,39361.0,37.3,47432.0,23068.0,7347.0,18.665684306801147,18418.0,1706.0,9.262677815180801
30121,22521.0,33.5,50153.0,23006.0,2473.0,10.980862306291906,11187.0,927.0,8.2864038616251
30122,23422.0,34.6,44928.0,21486.0,4879.0,20.830842797369993,12328.0,1730.0,14.033095392602206
30124,2812.0,41.4,40489.0,19972.0,523.0,18.59886201991465,1186.0,225.0,18.97133220910624
30125,24623.0,34.9,38853.0,19617.0,5377.0,21.837306583275797,10381.0,1157.0,11.145361718524226
30126,39105.0,36.3,66417.0,33830.0,5323.0,13.61207006776627,22091.0,1731.0,7.835770223167806
30127,61283.0,39.2,72531.0,30455.0,5380.0,8.778943589576228,32089.0,2795.0,8.710149895602855
30132,36238.0,34.9,61870.0,25643.0,4628.0,12.771124234229262,19236.0,1945.0,10.1112497400707
30134,44262.0,34.4,47756.0,21275.0,9202.0,20.78984230265239,20712.0,2205.0,10.646002317497103
30135,62587.0,36.3,60596.0,24808.0,8059.0,12.876475945483886,32496.0,3219.0,9.905834564254063
30137,1470.0,41.2,47105.0,23961.0,154.0,10.476190476190476,734.0,32.0,4.359673024523161
30139,4161.0,36.3,34797.0,17823.0,1156.0,27.781783225186253,2131.0,288.0,13.51478179258564
30141,21335.0,37.5,51300.0,23537.0,2398.0,11.239746894773846,11248.0,906.0,8.054765291607398
30143,21108.0,46.9,57376.0,30795.0,1751.0,8.295433011180595,9907.0,808.0,8.155849399414555
30144,53996.0,31.5,58995.0,26881.0,5645.0,10.454478109489592,32895.0,2574.0,7.824897400820793
30145,7812.0,40.8,62208.0,25489.0,880.0,11.264720942140297,3965.0,250.0,6.305170239596469
30147,4477.0,47.1,35560.0,20962.0,994.0,22.20236765691311,2123.0,209.0,9.844559585492227
30148,490.0,43.3,,26392.0,164.0,33.46938775510204,275.0,49.0,17.818181818181817
30149,1791.0,19.8,71429.0,4144.0,6.0,0.33500837520938026,1499.0,22.0,1.467645096731154
30152,42814.0,36.6,79422.0,35051.0,3341.0,7.803522212360443,23516.0,1698.0,7.220615750978057
30153,18045.0,36.2,38800.0,19639.0,3351.0,18.57024106400665,8251.0,818.0,9.913949824263726
30157,48513.0,34.5,59904.0,23765.0,6247.0,12.876960814627008,25217.0,1778.0,7.050799064123408
30161,35087.0,40.0,38290.0,21229.0,7202.0,20.526120785476103,15123.0,1971.0,13.03312834755009
30164,0.0,,,,0.0,,0.0,0.0,
30165,40376.0,35.6,42729.0,21516.0,9381.0,23.23409946502873,18923.0,1977.0,10.44760344554246
30168,27538.0,31.3,37899.0,16854.0,8106.0,29.435688866293848,14262.0,1735.0,12.1651942224092
30170,3324.0,37.3,47484.0,21610.0,456.0,13.71841155234657,1565.0,243.0,15.527156549520766
30171,3170.0,42.6,63216.0,24750.0,274.0,8.64353312302839,1767.0,121.0,6.847764572722128
30173,5927.0,43.0,49919.0,21956.0,880.0,14.847308925257297,2866.0,185.0,6.454989532449407
30175,6614.0,40.6,42544.0,21862.0,1355.0,20.486846084064105,2850.0,322.0,11.298245614035087
30176,7135.0,38.3,43627.0,19140.0,1497.0,20.981079187105816,2987.0,469.0,15.701372614663542
30177,1198.0,38.2,53750.0,28076.0,146.0,12.186978297161936,595.0,12.0,2.0168067226890756
30178,3307.0,35.8,55455.0,27908.0,224.0,6.773510734804959,1811.0,132.0,7.288790723357261
30179,17899.0,38.4,46638.0,19927.0,2753.0,15.380747527794849,9188.0,1366.0,14.867218110579016
30180,34754.0,36.1,56187.0,25229.0,5163.0,14.85584393163377,17384.0,1679.0,9.658306488725264
30182,2712.0,41.3,46250.0,20502.0,494.0,18.21533923303835,1268.0,110.0,8.675078864353312
30183,5129.0,41.8,60772.0,26227.0,663.0,12.926496393059075,2427.0,189.0,7.787391841779975
30184,7180.0,42.8,55394.0,26732.0,599.0,8.342618384401113,3309.0,243.0,7.343608340888486
30185,3859.0,38.0,51515.0,22698.0,515.0,13.345426276237367,1726.0,195.0,11.297798377752027
30187,8880.0,42.2,73377.0,29568.0,496.0,5.585585585585585,4866.0,322.0,6.617344841759145
30188,57035.0,36.5,70686.0,31167.0,5193.0,9.1049355658806,30701.0,1832.0,5.96723233770887
30189,37259.0,37.1,78080.0,34203.0,3187.0,8.553638047183231,20287.0,1088.0,5.363040370680731
30204,12813.0,38.1,35787.0,18134.0,2642.0,20.61968313431671,5507.0,845.0,15.344107499546032
30205,3184.0,45.9,81595.0,36469.0,213.0,6.689698492462312,1459.0,71.0,4.866346812885538
30206,2789.0,39.9,54034.0,23276.0,286.0,10.254571531014701,1401.0,148.0,10.563882940756603
30213,30318.0,34.6,45566.0,22016.0,3773.0,12.444752292367571,15351.0,1317.0,8.579245651749071
30214,29637.0,44.7,62909.0,30926.0,4212.0,14.211964773762526,14443.0,1371.0,9.492487710309492
30215,33614.0,43.8,87887.0,38404.0,1380.0,4.105432260367704,16850.0,1020.0,6.053412462908012
30216,2376.0,33.6,34022.0,15743.0,618.0,26.01010101010101,997.0,67.0,6.720160481444333
30217,9640.0,38.8,41190.0,19036.0,1936.0,20.08298755186722,4248.0,507.0,11.935028248587571
30218,1883.0,45.6,40000.0,18837.0,312.0,16.56930430164631,829.0,177.0,21.35102533172497
30220,4909.0,34.1,48438.0,21489.0,745.0,15.176206966795682,2391.0,175.0,7.319113341698034
30222,3963.0,46.7,30686.0,18661.0,804.0,20.287660862982587,1868.0,373.0,19.967880085653103
30223,36116.0,39.7,35228.0,18296.0,8912.0,24.676043858677595,15102.0,2137.0,14.150443649847702
30224,24603.0,37.5,44332.0,22339.0,4948.0,20.11136853229281,10159.0,944.0,9.292253174525051
30228,40559.0,33.1,55832.0,20751.0,7783.0,19.189329125471534,19589.0,2247.0,11.470723365153914
30230,8496.0,42.0,39085.0,21118.0,1951.0,22.963747645951035,3972.0,492.0,12.386706948640484
30233,22318.0,41.7,44800.0,22658.0,3719.0,16.663679541177526,9197.0,1140.0,12.395346308578885
30234,2190.0,27.7,40000.0,16439.0,618.0,28.21917808219178,851.0,48.0,5.640423031727379
30236,46720.0,33.9,42204.0,20487.0,11430.0,24.464897260273972,21686.0,3098.0,14.285714285714286
30238,37257.0,31.2,43604.0,17019.0,10715.0,28.75969616447916,17260.0,2629.0,15.231749710312862
30240,28463.0,37.7,43918.0,23944.0,4886.0,17.166145522256965,13824.0,1377.0,9.9609375
30241,25614.0,33.7,41074.0,19031.0,6276.0,24.502225345514173,11924.0,1652.0,13.854411271385441
30248,23330.0,33.8,67650.0,25196.0,1971.0,8.448349764252036,11123.0,1020.0,9.170187898948125
30250,718.0,35.2,,9088.0,0.0,0.0,38.0,0.0,0.0
30251,2772.0,35.9,31814.0,15384.0,664.0,23.953823953823953,1099.0,98.0,8.9171974522293
30252,41595.0,37.9,70307.0,27108.0,3508.0,8.433705974275755,19539.0,1749.0,8.95132811300476
30253,53974.0,34.6,56358.0,25225.0,6962.0,12.898803127431727,26315.0,2857.0,10.856925707771234
30256,2466.0,40.5,50156.0,22488.0,305.0,12.368207623682077,1177.0,140.0,11.894647408666101
30257,4534.0,38.1,47920.0,22493.0,790.0,17.423908248786944,2253.0,363.0,16.11185086551265
30258,2811.0,39.4,50417.0,23286.0,439.0,15.617218071860547,1375.0,153.0,11.127272727272727
30259,2764.0,45.9,54886.0,27459.0,180.0,6.512301013024602,1291.0,41.0,3.1758326878388847
30260,26884.0,34.0,40478.0,16958.0,5297.0,19.703169171254277,13701.0,1816.0,13.25450697029414
30263,55013.0,36.2,48060.0,24177.0,11228.0,20.409721338592696,26040.0,2125.0,8.1605222734255
30265,33553.0,38.5,75541.0,33009.0,2494.0,7.433016421780467,17707.0,1240.0,7.002880216863387
30268,9682.0,35.1,50162.0,21930.0,1845.0,19.05598016938649,4463.0,529.0,11.853013667936366
30269,35220.0,41.7,85064.0,38714.0,2622.0,7.444633730834753,17553.0,1258.0,7.166866062781291
30273,13843.0,37.2,48044.0,19930.0,3164.0,22.85631727226757,7099.0,715.0,10.0718411043809
30274,33709.0,32.3,37853.0,17375.0,8881.0,26.34607968198404,17977.0,2808.0,15.619958836290817
30275,0.0,,,,0.0,,0.0,0.0,
30276,14283.0,36.8,74016.0,30142.0,1297.0,9.080725337814185,7761.0,490.0,6.313619378946012
30277,22098.0,41.6,76285.0,32972.0,1292.0,5.846682957733732,11736.0,541.0,4.60974778459441
30281,68434.0,36.4,52213.0,22942.0,11173.0,16.326679720606716,34254.0,3675.0,10.728674023471712
30284,48.0,47.5,52188.0,22906.0,4.0,8.333333333333334,21.0,0.0,0.0
30285,484.0,49.7,46473.0,22477.0,99.0,20.454545454545453,248.0,17.0,6.854838709677419
30286,23420.0,40.7,34159.0,18519.0,5835.0,24.91460290350128,9627.0,1128.0,11.717045808663135
30288,9100.0,33.3,49479.0,19208.0,1925.0,21.153846153846153,4771.0,1019.0,21.358205826870677
30289,63.0,63.5,25625.0,16537.0,5.0,7.936507936507937,20.0,2.0,10.0
30290,8769.0,43.0,87755.0,36702.0,859.0,9.795871821188276,4706.0,414.0,8.7972800679983
30291,21951.0,30.4,36022.0,16992.0,6040.0,27.515830713862695,9824.0,1667.0,16.968648208469055
30292,6399.0,37.5,58170.0,21827.0,328.0,5.125800906391624,3038.0,353.0,11.61948650427913
30293,2796.0,45.1,41786.0,20907.0,502.0,17.954220314735338,1122.0,130.0,11.58645276292335
30294,41026.0,36.1,59539.0,24716.0,4691.0,11.434212450641057,22269.0,2627.0,11.796668013830885
30295,4259.0,41.2,43861.0,19912.0,730.0,17.140173749706506,1949.0,158.0,8.106721395587481
30296,27029.0,34.7,49637.0,20600.0,4981.0,18.4283547301047,14118.0,1979.0,14.01756622751098
30297,27518.0,29.3,31465.0,12652.0,9198.0,33.42539428737554,12548.0,2106.0,16.78355116353204
30303,6279.0,21.7,23953.0,9820.0,1480.0,23.57063226628444,2581.0,631.0,24.44788841534289
30305,22318.0,37.5,89489.0,77747.0,1091.0,4.888430862980554,13276.0,446.0,3.3594456161494426
30306,22329.0,37.6,88201.0,70167.0,1747.0,7.823906131040351,14572.0,479.0,3.2871259950590175
30307,18574.0,34.8,78960.0,58931.0,2220.0,11.952191235059761,11683.0,515.0,4.408114354189848
30308,17097.0,33.0,57888.0,47244.0,3646.0,21.325378721413113,12443.0,979.0,7.867877521498031
30309,21928.0,34.5,74932.0,69181.0,2500.0,11.400948558920103,15983.0,443.0,2.771694925858725
30310,29152.0,36.7,25886.0,15282.0,10279.0,35.26001646542261,13476.0,2275.0,16.881864054615612
30311,36001.0,35.5,25880.0,16595.0,13754.0,38.20449431960223,15810.0,3611.0,22.839974699557242
30312,22078.0,33.0,42169.0,31016.0,6340.0,28.716369236343873,13450.0,1192.0,8.862453531598513
30313,10893.0,21.3,39427.0,14574.0,1758.0,16.138804736987055,5481.0,1075.0,19.61320926838168
30314,23468.0,27.7,25373.0,13398.0,6115.0,26.05675813874212,10863.0,2188.0,20.141765626438367
30315,33461.0,34.4,21210.0,15428.0,13042.0,38.97671916559577,13264.0,2633.0,19.850723763570567
30316,31648.0,36.1,49516.0,27830.0,6208.0,19.61577350859454,17312.0,1792.0,10.351201478743068
30317,12649.0,36.8,55625.0,32401.0,2082.0,16.45979919361214,7112.0,640.0,8.998875140607424
30318,49728.0,31.0,39523.0,27937.0,13146.0,26.43581081081081,26106.0,3240.0,12.410940013789933
30319,39007.0,37.0,86217.0,67702.0,3493.0,8.95480298407978,24010.0,811.0,3.377759266972095
30322,2854.0,19.9,,2182.0,0.0,0.0,977.0,89.0,9.109518935516888
30324,27587.0,34.2,61753.0,50292.0,4150.0,15.043317504621742,18778.0,1338.0,7.125359463201619
30326,5429.0,35.7,81071.0,66886.0,677.0,12.470068152514274,3628.0,143.0,3.941565600882029
30327,23363.0,45.2,145176.0,96731.0,1331.0,5.697042331892308,10546.0,511.0,4.845439029015741
30328,34456.0,38.0,71900.0,50336.0,2875.0,8.343974924541444,19502.0,1098.0,5.630191775202543
30329,28017.0,31.0,47898.0,31549.0,6396.0,22.828996680586787,16685.0,1065.0,6.382978723404255
30331,61010.0,33.6,40578.0,23120.0,14415.0,23.62727421734142,29685.0,4951.0,16.67845713323227
30332,3367.0,20.0,,2039.0,0.0,0.0,962.0,168.0,17.463617463617464
30334,0.0,,,,0.0,,0.0,0.0,
30336,522.0,33.8,31417.0,15048.0,18.0,3.4482758620689653,199.0,33.0,16.582914572864322
30337,12821.0,32.6,27775.0,19345.0,4415.0,34.43569144372514,6595.0,1095.0,16.603487490523122
30338,33666.0,37.7,87266.0,48115.0,1840.0,5.465454761480426,17246.0,997.0,5.781050678418184
30339,21250.0,32.8,69846.0,55931.0,1345.0,6.329411764705882,14680.0,289.0,1.9686648501362398
30340,30978.0,31.0,41179.0,19637.0,7338.0,23.68777842339725,17302.0,1611.0,9.311062304935845
30341,31914.0,32.6,50788.0,30910.0,6764.0,21.19446011154979,19569.0,1136.0,5.80509990290766
30342,31027.0,33.6,72030.0,60694.0,3618.0,11.660811551229575,17923.0,788.0,4.396585393070357
30344,33365.0,35.2,37264.0,19084.0,9156.0,27.441930166341976,17161.0,3019.0,17.592214905891264
30345,24528.0,34.1,65079.0,40385.0,4908.0,20.009784735812133,14203.0,992.0,6.984439907061889
30346,5263.0,34.3,67074.0,48460.0,860.0,16.340490214706442,3965.0,352.0,8.877679697351828
30349,70334.0,32.9,44987.0,21254.0,13927.0,19.80123411152501,35963.0,5177.0,14.395350777187666
30350,36434.0,33.6,53307.0,44195.0,5638.0,15.474556732722183,22603.0,1712.0,7.574215812060346
30354,16688.0,33.2,30537.0,17367.0,5892.0,35.306807286673056,7680.0,1458.0,18.984375
30360,15744.0,34.9,50594.0,26702.0,3111.0,19.759908536585368,8375.0,752.0,8.97910447761194
30363,3189.0,29.1,66618.0,49878.0,571.0,17.90529946691753,2449.0,184.0,7.513270722743977
30401,13747.0,35.0,33000.0,16393.0,4426.0,32.196115516112606,5974.0,824.0,13.793103448275861
30410,1879.0,42.2,43158.0,21020.0,417.0,22.19265566790846,790.0,46.0,5.822784810126582
30411,5221.0,37.3,30469.0,5328.0,382.0,7.31660601417353,631.0,33.0,5.229793977812995
30412,84.0,39.6,,28095.0,13.0,15.476190476190476,42.0,1.0,2.380952380952381
30413,1928.0,45.1,,19299.0,326.0,16.90871369294606,798.0,86.0,10.776942355889725
30415,6054.0,41.0,50382.0,22522.0,1246.0,20.581433762801453,3186.0,415.0,13.025737602008789
30417,10750.0,34.7,37893.0,19215.0,2820.0,26.232558139534884,4427.0,417.0,9.419471425344478
30420,1285.0,33.4,29188.0,15983.0,494.0,38.44357976653696,468.0,61.0,13.034188034188034
30421,3612.0,38.4,35078.0,19910.0,813.0,22.508305647840533,1487.0,102.0,6.859448554135844
30423,191.0,45.3,50833.0,49068.0,30.0,15.706806282722512,87.0,38.0,43.67816091954023
30425,1315.0,41.5,31078.0,18748.0,288.0,21.901140684410645,656.0,18.0,2.7439024390243905
30426,894.0,45.3,40859.0,14089.0,268.0,29.977628635346758,335.0,45.0,13.432835820895523
30427,11862.0,36.7,44488.0,17810.0,1811.0,15.267239925813522,4375.0,278.0,6.354285714285714
30428,2391.0,42.9,28586.0,15079.0,500.0,20.911752404851526,875.0,55.0,6.285714285714286
30429,163.0,65.6,43929.0,20267.0,8.0,4.9079754601226995,81.0,0.0,0.0
30434,5590.0,35.9,24156.0,16505.0,1738.0,31.0912343470483,1934.0,375.0,19.389865563598757
30436,11797.0,33.7,29466.0,16878.0,3731.0,31.626684750360262,4866.0,400.0,8.220304151253597
30438,48.0,58.7,,20088.0,10.0,20.833333333333332,25.0,0.0,0.0
30439,11032.0,37.0,30275.0,16881.0,3380.0,30.638143582306018,4541.0,363.0,7.993833957278133
30441,1710.0,44.9,34554.0,18951.0,287.0,16.783625730994153,769.0,71.0,9.232769830949286
30442,7363.0,44.3,23400.0,17532.0,2726.0,37.022952600842046,2684.0,264.0,9.836065573770492
30445,3439.0,34.2,32905.0,13419.0,671.0,19.5114858970631,1357.0,85.0,6.263817243920412
30446,1601.0,34.0,40132.0,20022.0,330.0,20.61211742660837,739.0,94.0,12.719891745602165
30448,44.0,36.5,50000.0,23411.0,0.0,0.0,21.0,0.0,0.0
30449,93.0,52.8,37222.0,18462.0,7.0,7.526881720430108,51.0,8.0,15.686274509803921
30450,2235.0,41.2,31389.0,16934.0,609.0,27.248322147651006,1140.0,111.0,9.736842105263158
30451,42.0,40.7,37917.0,14814.0,18.0,42.857142857142854,15.0,3.0,20.0
30452,1270.0,47.3,38150.0,20928.0,223.0,17.559055118110237,661.0,64.0,9.68229954614221
30453,10474.0,33.9,24851.0,9476.0,2914.0,27.82127172045064,2389.0,258.0,10.799497697781499
30454,597.0,31.8,40745.0,12853.0,147.0,24.623115577889447,152.0,0.0,0.0
30455,455.0,49.6,27750.0,15093.0,68.0,14.945054945054945,201.0,35.0,17.412935323383085
30456,1969.0,37.8,36250.0,16463.0,392.0,19.908583037074656,810.0,98.0,12.098765432098766
30457,6267.0,42.1,38421.0,21086.0,1231.0,19.642572203606193,2627.0,155.0,5.900266463646745
30458,43683.0,23.5,27292.0,16380.0,17101.0,39.14795229265389,20409.0,1962.0,9.613405850360135
30460,1104.0,19.4,,2388.0,0.0,0.0,302.0,108.0,35.76158940397351
30461,13427.0,36.6,57582.0,24990.0,2077.0,15.468831459000521,6728.0,270.0,4.01307966706302
30464,103.0,19.8,30313.0,8844.0,23.0,22.33009708737864,42.0,10.0,23.80952380952381
30467,12217.0,40.5,34673.0,18687.0,3044.0,24.91610051567488,5222.0,478.0,9.153581003446956
30470,392.0,55.8,35288.0,21035.0,54.0,13.775510204081632,179.0,19.0,10.614525139664805
30471,5198.0,36.6,27374.0,15036.0,1552.0,29.857637552904965,1788.0,203.0,11.353467561521253
30473,2531.0,43.3,40333.0,22522.0,492.0,19.438956934018176,1057.0,38.0,3.595080416272469
30474,16918.0,36.2,35955.0,20719.0,3589.0,21.214091500177325,7426.0,798.0,10.74602747104767
30475,0.0,,,,0.0,,0.0,0.0,
30477,3068.0,36.3,22274.0,12117.0,1231.0,40.123859191655804,1041.0,180.0,17.29106628242075
30501,27743.0,31.7,38694.0,20012.0,8504.0,30.652777277150992,12540.0,756.0,6.028708133971292
30504,23601.0,30.2,40893.0,18735.0,6654.0,28.19372060505911,11560.0,799.0,6.911764705882353
30506,42886.0,41.0,62571.0,30421.0,4681.0,10.914983910833373,20987.0,1490.0,7.099633106208605
30507,29735.0,31.8,44462.0,18880.0,6082.0,20.454010425424585,14377.0,1557.0,10.829797593378313
30510,8486.0,38.5,35498.0,15214.0,1289.0,15.189724251708697,3125.0,238.0,7.616
30511,3722.0,34.1,43311.0,19030.0,735.0,19.747447608812468,1652.0,136.0,8.232445520581114
30512,18969.0,54.8,40161.0,22589.0,2248.0,11.850914650218778,7287.0,623.0,8.549471661863592
30513,11102.0,50.7,33120.0,18409.0,2901.0,26.130426950099082,4474.0,464.0,10.371032632990612
30516,1712.0,40.8,32092.0,17955.0,230.0,13.434579439252337,736.0,13.0,1.766304347826087
30517,12423.0,36.0,72629.0,31461.0,1437.0,11.56725428640425,6080.0,427.0,7.0230263157894735
30518,48445.0,35.6,68115.0,29322.0,6487.0,13.390442770151719,24992.0,2015.0,8.062580025608195
30519,42904.0,36.1,71693.0,26805.0,2292.0,5.342159239231774,21189.0,1456.0,6.871489924017179
30520,4590.0,39.5,32024.0,15201.0,1391.0,30.305010893246187,1795.0,177.0,9.860724233983287
30521,4708.0,44.2,36016.0,17181.0,1185.0,25.169923534409516,1666.0,99.0,5.942376950780312
30522,790.0,61.3,35714.0,23600.0,244.0,30.88607594936709,285.0,23.0,8.070175438596491
30523,12084.0,49.3,44719.0,24804.0,1410.0,11.66832174776564,5014.0,357.0,7.120063821300359
30525,6635.0,46.2,32706.0,22668.0,1302.0,19.623210248681236,2811.0,218.0,7.755247242974031
30527,4659.0,38.6,59363.0,24560.0,712.0,15.28224940974458,2426.0,212.0,8.738664468260511
30528,22883.0,41.8,38970.0,20215.0,4781.0,20.893239522789845,9518.0,640.0,6.724101702038244
30529,9687.0,36.9,41547.0,19201.0,1872.0,19.3248683803035,4300.0,452.0,10.511627906976743
