Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Employable Count,Unemployment Count,Unemployment Rate
01034,2323.0,46.6,82159.0,32783.0,230.0,9.900990099009901,1342.0,82.0,6.110283159463488
01035,5338.0,46.3,62634.0,40287.0,384.0,7.19370550768078,2874.0,29.0,1.0090466249130132
01036,5190.0,48.7,80375.0,38547.0,256.0,4.932562620423892,2946.0,198.0,6.720977596741344
01037,755.0,50.3,80417.0,33913.0,86.0,11.390728476821192,341.0,30.0,8.79765395894428
01038,2853.0,50.7,65887.0,35804.0,157.0,5.5029793200140205,1721.0,39.0,2.266124346310285
01039,1194.0,54.0,74107.0,43845.0,78.0,6.532663316582915,750.0,61.0,8.133333333333333
01040,40280.0,34.4,38829.0,21897.0,11227.0,27.872393247269116,18470.0,1976.0,10.698429886302112
01050,2343.0,45.7,72386.0,29854.0,221.0,9.432351685872813,1293.0,41.0,3.17092034029389
01053,1697.0,49.8,66528.0,30391.0,251.0,14.790807307012376,681.0,42.0,6.167400881057269
01054,1972.0,48.0,86771.0,45344.0,84.0,4.259634888438134,1152.0,42.0,3.6458333333333335
01056,21352.0,44.2,64537.0,31897.0,1124.0,5.264143874110154,11125.0,709.0,6.373033707865169
01057,8773.0,45.5,74439.0,33763.0,496.0,5.6537102473498235,5223.0,388.0,7.42868083476929
01060,15407.0,35.0,56128.0,35487.0,2258.0,14.655675991432465,9295.0,565.0,6.078536847767617
01062,10867.0,43.8,73913.0,39024.0,1445.0,13.297138124597405,5930.0,444.0,7.487352445193929
01063,563.0,20.3,-666666666.0,3134.0,0.0,0.0,391.0,27.0,6.90537084398977
01066,12.0,-666666666.0,-666666666.0,,0.0,0.0,0.0,0.0,
01068,1825.0,45.0,85052.0,34288.0,62.0,3.3972602739726026,1023.0,53.0,5.180840664711632
01069,8753.0,44.0,57994.0,30199.0,591.0,6.751970752884725,4978.0,420.0,8.437123342707915
01070,562.0,52.7,55208.0,30773.0,60.0,10.676156583629894,348.0,16.0,4.597701149425287
01071,1271.0,47.9,70938.0,34924.0,17.0,1.3375295043273014,754.0,35.0,4.641909814323608
01072,1542.0,46.8,75658.0,36704.0,187.0,12.12710765239948,906.0,72.0,7.947019867549669
01073,6081.0,48.4,90318.0,44278.0,251.0,4.127610590363427,3739.0,211.0,5.6432201123295
01074,228.0,35.2,-666666666.0,16890.0,0.0,0.0,112.0,0.0,0.0
01075,17770.0,40.8,61821.0,30822.0,1524.0,8.576252110298256,9818.0,629.0,6.406600122224486
01077,9650.0,45.7,76576.0,36861.0,554.0,5.740932642487047,5057.0,222.0,4.389954518489223
01079,811.0,42.8,31778.0,24201.0,74.0,9.124537607891492,318.0,25.0,7.861635220125786
01080,2452.0,33.5,51023.0,23489.0,773.0,31.525285481239806,1051.0,116.0,11.037107516650808
01081,1823.0,43.5,51182.0,25679.0,100.0,5.485463521667581,897.0,60.0,6.688963210702341
01082,10612.0,43.2,52178.0,27773.0,1434.0,13.513004146249529,5523.0,487.0,8.81767155531414
01083,3148.0,36.3,45954.0,22559.0,245.0,7.78271918678526,1584.0,71.0,4.482323232323233
01084,154.0,61.5,68750.0,50727.0,0.0,0.0,86.0,4.0,4.651162790697675
01085,41479.0,39.0,63283.0,29597.0,3679.0,8.869548446201692,23257.0,1887.0,8.113686202003699
01086,690.0,19.2,-666666666.0,3293.0,0.0,0.0,161.0,0.0,0.0
01088,433.0,53.1,61875.0,34560.0,33.0,7.621247113163972,240.0,8.0,3.3333333333333335
01089,28575.0,39.1,50649.0,28438.0,3733.0,13.063867016622922,15366.0,1308.0,8.512299882858258
01092,1191.0,46.8,77150.0,40211.0,176.0,14.777497900923594,653.0,42.0,6.431852986217458
01093,289.0,54.1,84167.0,48793.0,16.0,5.536332179930795,191.0,0.0,0.0
01094,347.0,53.7,18454.0,29174.0,26.0,7.492795389048991,119.0,10.0,8.403361344537815
01095,14569.0,47.6,95679.0,40989.0,547.0,3.7545473265152034,7819.0,291.0,3.721703542652513
01096,2564.0,44.3,73589.0,33768.0,224.0,8.736349453978159,1489.0,80.0,5.372733378106111
01097,78.0,19.7,31250.0,9374.0,42.0,53.84615384615385,36.0,0.0,0.0
01098,1117.0,50.0,77083.0,41124.0,65.0,5.819158460161146,675.0,11.0,1.6296296296296295
01103,2430.0,33.3,16760.0,21928.0,1333.0,54.8559670781893,1066.0,186.0,17.4484052532833
01104,23183.0,35.2,28590.0,18983.0,7215.0,31.121942802915928,10419.0,1316.0,12.63077070736155
01105,11576.0,30.6,16455.0,13855.0,6260.0,54.077401520387006,3949.0,678.0,17.16890351987845
01106,15983.0,46.4,105822.0,52705.0,640.0,4.0042545204279545,8238.0,411.0,4.989075018208303
01107,11474.0,29.1,22956.0,13711.0,5176.0,45.1106850270176,4747.0,1083.0,22.814409100484518
01108,28449.0,31.4,36890.0,18466.0,8447.0,29.69172905901789,12857.0,1508.0,11.72901921132457
01109,30139.0,27.4,35076.0,14977.0,8147.0,27.03142108231859,12555.0,1607.0,12.79968140183194
01118,14293.0,38.6,60295.0,27870.0,2027.0,14.181767298677675,7524.0,522.0,6.937799043062201
01119,13091.0,35.4,49083.0,22333.0,1952.0,14.911007562447484,6364.0,767.0,12.052168447517285
01128,2695.0,47.6,70078.0,33845.0,58.0,2.1521335807050095,1700.0,141.0,8.294117647058824
01129,7220.0,41.5,60776.0,27405.0,1010.0,13.988919667590027,4031.0,321.0,7.963284544777971
01151,9295.0,32.0,36541.0,16820.0,2611.0,28.090371167294244,4209.0,516.0,12.25944404846757
01199,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,0.0,0.0,
01201,45001.0,43.4,45893.0,28433.0,7152.0,15.892980155996533,24414.0,2364.0,9.682968788400098
01220,8266.0,45.1,48422.0,27309.0,852.0,10.307282845390757,4535.0,362.0,7.982359426681367
01222,829.0,49.2,76944.0,41175.0,45.0,5.428226779252111,534.0,12.0,2.247191011235955
01223,2247.0,52.2,72981.0,39324.0,129.0,5.740987983978638,1371.0,91.0,6.637490882567469
01224,176.0,49.9,36324.0,23039.0,20.0,11.363636363636363,130.0,26.0,20.0
01225,3192.0,49.0,58145.0,32108.0,154.0,4.824561403508772,1751.0,157.0,8.966304968589377
01226,6885.0,47.2,57202.0,32405.0,732.0,10.631808278867103,3879.0,274.0,7.0636762052075275
01229,102.0,62.8,27083.0,19587.0,5.0,4.901960784313726,38.0,0.0,0.0
01230,8195.0,49.4,59702.0,35371.0,439.0,5.35692495424039,4614.0,293.0,6.35023840485479
01235,2666.0,47.6,60718.0,32438.0,185.0,6.939234808702175,1557.0,98.0,6.294155427103404
01236,1422.0,42.3,80385.0,32117.0,20.0,1.4064697609001406,738.0,70.0,9.48509485094851
01237,2755.0,43.3,83311.0,31664.0,123.0,4.464609800362976,1617.0,160.0,9.89486703772418
01238,5950.0,48.7,63109.0,35946.0,607.0,10.201680672268907,3143.0,142.0,4.517976455615654
01240,4592.0,58.3,54250.0,48764.0,353.0,7.687282229965157,1900.0,123.0,6.473684210526316
01242,429.0,32.0,56840.0,25313.0,3.0,0.6993006993006993,253.0,0.0,0.0
01243,381.0,56.4,76250.0,46979.0,26.0,6.824146981627297,259.0,3.0,1.1583011583011582
01244,82.0,60.3,-666666666.0,51809.0,9.0,10.975609756097562,67.0,0.0,0.0
01245,870.0,54.7,66136.0,42633.0,106.0,12.183908045977011,467.0,24.0,5.139186295503212
01247,15725.0,44.4,38007.0,23957.0,2580.0,16.406995230524643,7750.0,823.0,10.619354838709677
01253,734.0,51.9,71010.0,39333.0,20.0,2.7247956403269753,385.0,16.0,4.1558441558441555
01254,985.0,58.7,89583.0,67264.0,68.0,6.903553299492386,510.0,31.0,6.078431372549019
01255,869.0,50.5,67333.0,36881.0,36.0,4.142692750287687,471.0,30.0,6.369426751592357
01256,764.0,47.9,49000.0,27351.0,58.0,7.591623036649215,410.0,32.0,7.804878048780488
01257,2164.0,52.6,50688.0,34538.0,341.0,15.757855822550832,1153.0,83.0,7.1986123156981785
01258,359.0,63.0,65739.0,45881.0,29.0,8.07799442896936,194.0,1.0,0.5154639175257731
01259,556.0,60.2,61125.0,56822.0,40.0,7.194244604316546,324.0,22.0,6.790123456790123
01260,545.0,42.9,101979.0,26842.0,26.0,4.770642201834862,324.0,36.0,11.11111111111111
01262,1196.0,54.3,45500.0,38899.0,164.0,13.7123745819398,707.0,30.0,4.243281471004243
01264,161.0,61.4,75417.0,45563.0,26.0,16.149068322981368,77.0,10.0,12.987012987012987
01266,1380.0,56.6,68542.0,46857.0,64.0,4.63768115942029,771.0,17.0,2.204928664072633
01267,7846.0,31.2,73085.0,30864.0,584.0,7.443283201631404,3966.0,248.0,6.253151790216843
01270,814.0,51.2,71250.0,38157.0,70.0,8.5995085995086,443.0,25.0,5.643340857787811
01301,17730.0,42.6,49024.0,28633.0,2217.0,12.504230118443317,9683.0,548.0,5.659403077558608
01330,1468.0,50.2,79118.0,40071.0,81.0,5.517711171662126,943.0,24.0,2.545068928950159
01331,13205.0,43.9,51750.0,25349.0,2020.0,15.297235895494131,6585.0,683.0,10.372057706909644
01337,2598.0,50.6,65139.0,33697.0,188.0,7.236335642802156,1528.0,57.0,3.730366492146597
01338,138.0,60.6,66375.0,25680.0,5.0,3.6231884057971016,93.0,16.0,17.204301075268816
01339,1461.0,49.4,51346.0,31610.0,152.0,10.403832991101986,764.0,76.0,9.947643979057592
01340,1689.0,51.9,54063.0,29598.0,212.0,12.551805802249852,1017.0,84.0,8.259587020648967
01341,1716.0,50.2,89688.0,44806.0,48.0,2.797202797202797,1047.0,54.0,5.157593123209169
01342,1768.0,47.4,102219.0,46922.0,164.0,9.276018099547512,967.0,0.0,0.0
01343,46.0,59.1,83125.0,40280.0,0.0,0.0,20.0,0.0,0.0
01344,1582.0,41.6,61563.0,27271.0,201.0,12.705436156763591,866.0,45.0,5.196304849884527
01346,465.0,50.1,56500.0,33586.0,49.0,10.53763440860215,248.0,3.0,1.2096774193548387
01347,133.0,38.9,39211.0,19143.0,22.0,16.541353383458645,83.0,0.0,0.0
01349,1106.0,42.1,60493.0,25594.0,47.0,4.249547920433996,705.0,104.0,14.75177304964539
01350,95.0,45.5,31750.0,22175.0,6.0,6.315789473684211,40.0,1.0,2.5
01351,2312.0,46.4,81833.0,39407.0,190.0,8.217993079584774,1243.0,53.0,4.263877715205149
01354,1656.0,44.4,74167.0,33295.0,132.0,7.971014492753623,1101.0,48.0,4.359673024523161
01355,915.0,51.5,68681.0,36187.0,56.0,6.120218579234972,507.0,31.0,6.11439842209073
01360,3006.0,45.7,63963.0,33157.0,127.0,4.224883566200932,1710.0,124.0,7.251461988304094
01364,7832.0,46.5,37911.0,22077.0,1049.0,13.393769152196118,3749.0,409.0,10.909575886903173
01366,1202.0,50.5,65774.0,35322.0,55.0,4.575707154742097,646.0,38.0,5.882352941176471
01367,686.0,42.2,50357.0,25178.0,151.0,22.011661807580175,311.0,7.0,2.2508038585209005
01368,1363.0,48.3,67333.0,28429.0,138.0,10.12472487160675,766.0,59.0,7.702349869451697
01370,3879.0,51.4,54803.0,36488.0,378.0,9.74477958236659,2189.0,140.0,6.395614435815441
01373,4184.0,46.8,71174.0,36138.0,234.0,5.592734225621415,2539.0,125.0,4.923198109491926
01375,3673.0,27.7,53934.0,34286.0,645.0,17.56057718486251,2423.0,76.0,3.136607511349567
01376,5101.0,43.8,41836.0,25130.0,1038.0,20.34895118604195,2500.0,245.0,9.8
01378,734.0,54.8,56985.0,31262.0,64.0,8.719346049046322,393.0,17.0,4.325699745547074
01379,775.0,52.0,44750.0,29457.0,126.0,16.258064516129032,419.0,17.0,4.05727923627685
01420,40441.0,34.6,50617.0,23622.0,7368.0,18.21913404713039,21206.0,2279.0,10.746958407997736
01430,6171.0,42.3,86219.0,35860.0,375.0,6.076810889645114,3550.0,250.0,7.042253521126761
01431,3196.0,45.4,89934.0,32514.0,246.0,7.69712140175219,1808.0,102.0,5.6415929203539825
01432,7594.0,38.8,77462.0,42565.0,899.0,11.838293389518041,4537.0,258.0,5.686577033281904
01434,1716.0,43.0,54318.0,15055.0,150.0,8.741258741258742,321.0,36.0,11.214953271028037
01436,3823.0,40.8,77083.0,28266.0,328.0,8.579649489929375,2070.0,98.0,4.734299516908212
01438,635.0,48.4,70028.0,27062.0,161.0,25.35433070866142,295.0,51.0,17.28813559322034
01440,20334.0,39.8,46410.0,24680.0,3637.0,17.886298809875086,10099.0,751.0,7.436379839588078
01450,11182.0,45.1,117500.0,50656.0,441.0,3.9438383115721694,6023.0,315.0,5.229951851236925
01451,4629.0,47.6,140192.0,64234.0,201.0,4.342190537913156,2523.0,118.0,4.6769718588981375
01452,4537.0,44.5,84803.0,34042.0,223.0,4.915142164425832,2532.0,119.0,4.699842022116903
01453,41336.0,40.8,56577.0,29527.0,5604.0,13.557189858718793,22620.0,1511.0,6.6799292661361624
01460,9538.0,45.2,108704.0,49488.0,268.0,2.8098133780666807,5398.0,302.0,5.594664690626158
01462,11087.0,45.7,89706.0,40771.0,809.0,7.296834130062235,6126.0,266.0,4.342148220698661
01463,12031.0,43.5,84980.0,37824.0,589.0,4.89568614412767,6559.0,383.0,5.839304772068913
01464,7433.0,43.0,68864.0,29748.0,622.0,8.368088255078703,3134.0,227.0,7.243139757498405
01467,560.0,51.0,131667.0,47052.0,84.0,15.0,277.0,0.0,0.0
01468,3704.0,47.7,62589.0,37560.0,201.0,5.426565874730022,2436.0,155.0,6.362889983579639
01469,7430.0,39.3,81317.0,35376.0,373.0,5.020188425302826,4172.0,191.0,4.578139980824544
01473,7480.0,44.7,96953.0,41812.0,210.0,2.807486631016043,4598.0,204.0,4.436711613745106
01474,1939.0,46.2,98221.0,50984.0,52.0,2.6817947395564725,1178.0,41.0,3.480475382003396
01475,10613.0,42.3,61998.0,27530.0,1225.0,11.542447941204184,5794.0,315.0,5.436658612357611
01501,16239.0,45.7,71976.0,35524.0,717.0,4.41529650840569,8830.0,566.0,6.409966024915062
01503,3061.0,47.3,97614.0,47905.0,102.0,3.3322443645867366,1847.0,49.0,2.652950730914997
01504,9068.0,41.1,75544.0,33253.0,501.0,5.524922805469783,5699.0,393.0,6.8959466573083
01505,4480.0,44.5,93197.0,47595.0,151.0,3.3705357142857144,2601.0,74.0,2.8450595924644366
01506,3386.0,41.5,63906.0,34450.0,363.0,10.720614294152393,1852.0,125.0,6.749460043196544
01507,13292.0,43.7,92227.0,37512.0,605.0,4.551609990972013,7763.0,656.0,8.450341362875177
01510,13759.0,39.3,60755.0,30955.0,1354.0,9.840831455774403,7945.0,434.0,5.462555066079295
01515,2259.0,42.2,80714.0,34639.0,106.0,4.6923417441345725,1339.0,87.0,6.4973861090365945
01516,8689.0,41.5,88958.0,35436.0,268.0,3.084359535044309,5155.0,168.0,3.258971871968962
01518,3009.0,43.0,53664.0,38091.0,179.0,5.948820206048521,1548.0,69.0,4.457364341085271
01519,6548.0,42.3,114615.0,47905.0,273.0,4.1692119731215636,3872.0,107.0,2.7634297520661155
01520,14880.0,41.5,99575.0,41699.0,490.0,3.293010752688172,8572.0,431.0,5.0279981334577695
01521,2374.0,45.1,75658.0,35363.0,120.0,5.054759898904802,1494.0,123.0,8.23293172690763
01522,3380.0,41.7,102602.0,42394.0,248.0,7.337278106508876,1796.0,102.0,5.679287305122495
01523,7811.0,38.2,97958.0,33078.0,521.0,6.670080655485854,3712.0,194.0,5.226293103448276
01524,6649.0,45.1,60288.0,32164.0,530.0,7.9711234772146184,3875.0,215.0,5.548387096774194
01525,128.0,48.6,82361.0,40023.0,0.0,0.0,106.0,20.0,18.867924528301888
01527,13431.0,42.8,72566.0,34857.0,896.0,6.671133943861217,7732.0,480.0,6.207966890843249
01529,3218.0,41.5,91250.0,34255.0,225.0,6.991920447482909,1852.0,113.0,6.101511879049676
01531,1106.0,48.0,81389.0,36314.0,64.0,5.786618444846293,590.0,35.0,5.932203389830509
01532,14846.0,43.2,110147.0,46860.0,465.0,3.1321568099151285,8309.0,344.0,4.140089060055361
01534,6406.0,44.3,95238.0,44261.0,499.0,7.789572275991258,3827.0,252.0,6.5847922654821005
01535,4761.0,44.1,70873.0,30530.0,245.0,5.1459777357697964,2669.0,150.0,5.620082427875609
01536,7557.0,41.4,94766.0,41970.0,651.0,8.614529575228266,4235.0,315.0,7.43801652892562
01537,2671.0,33.3,76114.0,28702.0,364.0,13.627854736053912,1275.0,59.0,4.627450980392157
01540,10921.0,41.2,60852.0,29422.0,1046.0,9.57787748374691,5973.0,243.0,4.068307383224511
01541,3451.0,45.8,121500.0,54940.0,226.0,6.548826427122573,1924.0,130.0,6.756756756756757
01542,2366.0,47.0,94103.0,36454.0,27.0,1.1411665257819104,1385.0,53.0,3.8267148014440435
01543,8402.0,39.5,95347.0,36917.0,182.0,2.1661509164484647,4794.0,221.0,4.609929078014185
01545,36103.0,40.8,99441.0,44402.0,1391.0,3.852865412846578,19948.0,883.0,4.426508923200321
01550,16824.0,38.5,48762.0,24724.0,2728.0,16.214931050879695,8951.0,750.0,8.378952072394146
01560,4504.0,36.8,80078.0,39644.0,339.0,7.5266429840142095,2323.0,148.0,6.371071889797675
01561,249.0,59.6,-666666666.0,31381.0,16.0,6.42570281124498,153.0,16.0,10.457516339869281
01562,11801.0,42.5,65858.0,30409.0,1320.0,11.185492754851284,6659.0,375.0,5.631476197627271
01564,7954.0,44.9,104187.0,47551.0,433.0,5.443801860699019,4380.0,236.0,5.3881278538812785
01566,6442.0,43.1,98000.0,43514.0,162.0,2.5147469729897547,3397.0,138.0,4.0624080070650574
01568,7532.0,40.8,115348.0,45515.0,361.0,4.7928836962294215,4298.0,280.0,6.514657980456026
01569,13881.0,39.4,90204.0,34655.0,1122.0,8.082991138966934,8330.0,741.0,8.895558223289315
01570,16838.0,40.7,51229.0,26356.0,2170.0,12.887516332105951,9140.0,804.0,8.796498905908097
01571,11608.0,38.0,62567.0,29785.0,948.0,8.166781529979325,6402.0,596.0,9.309590752889722
01581,18706.0,40.1,106915.0,46782.0,857.0,4.581417726932535,10218.0,483.0,4.726952436876101
01583,7602.0,38.8,74020.0,27467.0,389.0,5.1170744540910285,2861.0,152.0,5.312827682628452
01585,4606.0,49.1,61298.0,31640.0,316.0,6.860616587060356,2451.0,162.0,6.6095471236230114
01588,9731.0,38.5,60429.0,31274.0,791.0,8.128660980372008,5295.0,271.0,5.118035882908404
01590,9184.0,44.0,99692.0,41891.0,186.0,2.025261324041812,5240.0,174.0,3.3206106870229006
01602,23812.0,40.3,62709.0,33417.0,2979.0,12.510498908113556,13506.0,742.0,5.493854583148231
01603,20505.0,36.3,40967.0,22724.0,4471.0,21.804437941965375,10459.0,977.0,9.341237211970551
01604,35866.0,34.8,50426.0,26263.0,6897.0,19.229911336641944,18637.0,1565.0,8.397274239416214
01605,28696.0,31.3,35446.0,20729.0,7360.0,25.64817396152774,13389.0,1229.0,9.179176936290984
01606,19258.0,40.4,65163.0,34426.0,1910.0,9.917956174057535,10900.0,900.0,8.256880733944953
01607,8636.0,35.4,47068.0,25439.0,1695.0,19.627142195460863,4563.0,449.0,9.840017532325225
01608,3511.0,27.5,18843.0,12874.0,1764.0,50.24209626886927,1328.0,289.0,21.762048192771083
01609,19982.0,30.6,42863.0,27559.0,3933.0,19.682714442998698,9331.0,701.0,7.512592433822741
01610,23919.0,28.3,31182.0,15359.0,7129.0,29.804757723985116,11271.0,1400.0,12.42125809599858
01611,2466.0,41.3,81971.0,34645.0,113.0,4.582319545823196,1476.0,42.0,2.845528455284553
01612,4889.0,38.8,94135.0,37695.0,156.0,3.190836571896093,2656.0,67.0,2.522590361445783
01701,32061.0,44.7,100788.0,47041.0,1442.0,4.497676304544462,18908.0,843.0,4.458430294055426
01702,38781.0,34.3,51137.0,28353.0,6187.0,15.953688661973647,22923.0,1438.0,6.273175413340313
01718,526.0,41.1,131484.0,59295.0,56.0,10.64638783269962,308.0,38.0,12.337662337662337
01719,5287.0,41.6,103556.0,57192.0,247.0,4.671836580291281,3181.0,190.0,5.972964476579692
01720,22638.0,43.4,131413.0,59593.0,651.0,2.87569573283859,12336.0,529.0,4.288261997405966
01721,17420.0,42.1,103700.0,50097.0,655.0,3.760045924225029,10301.0,341.0,3.310358217648772
01730,14018.0,43.3,117688.0,55262.0,385.0,2.746468825795406,7319.0,365.0,4.987020084711026
01731,1957.0,21.6,84333.0,25069.0,94.0,4.803270311701584,379.0,32.0,8.443271767810026
01740,5113.0,42.3,151023.0,54767.0,79.0,1.5450811656561705,2992.0,106.0,3.5427807486631018
01741,5125.0,49.6,167400.0,83920.0,113.0,2.204878048780488,2613.0,113.0,4.324531190202832
01742,19448.0,45.9,137991.0,68106.0,919.0,4.725421637186343,8349.0,264.0,3.1620553359683794
01745,482.0,33.5,120766.0,34163.0,0.0,0.0,212.0,19.0,8.962264150943396
01746,14324.0,42.5,110295.0,48394.0,291.0,2.031555431443731,7722.0,434.0,5.62030562030562
01747,5942.0,44.1,99792.0,41244.0,119.0,2.002692696061932,3245.0,149.0,4.591679506933744
01748,16257.0,41.0,143190.0,60782.0,418.0,2.5712000984191423,8803.0,453.0,5.145972963762354
01749,19680.0,43.4,80574.0,38275.0,1270.0,6.453252032520325,11089.0,436.0,3.931824330417531
01752,39545.0,39.6,72222.0,36782.0,2830.0,7.156404096598812,23572.0,1082.0,4.590191752927201
01754,10526.0,42.3,90134.0,46941.0,960.0,9.120273608208246,6063.0,263.0,4.33778657430315
01756,5963.0,44.5,121298.0,47850.0,33.0,0.5534127117222875,3525.0,251.0,7.120567375886525
01757,28600.0,39.3,73117.0,35343.0,2167.0,7.576923076923077,16202.0,864.0,5.332674978397729
01760,35133.0,40.9,104600.0,52377.0,1161.0,3.3045854324993598,20116.0,763.0,3.7930005965400677
01770,4255.0,45.2,158250.0,73986.0,150.0,3.525264394829612,2055.0,60.0,2.9197080291970803
01772,9486.0,42.5,147216.0,64334.0,397.0,4.185114906177525,5007.0,192.0,3.834631515877771
01773,4793.0,53.0,143505.0,91150.0,204.0,4.256206968495723,2459.0,53.0,2.1553477023180156
01775,7027.0,43.6,146799.0,55315.0,305.0,4.340401309235805,3845.0,160.0,4.161248374512354
01776,18594.0,43.8,164013.0,73702.0,345.0,1.8554372378186512,9050.0,369.0,4.077348066298343
01778,13697.0,45.9,157005.0,75193.0,594.0,4.336716069212236,6943.0,153.0,2.2036583609390754
01801,39775.0,39.4,84479.0,37573.0,2791.0,7.016970458830924,23829.0,1275.0,5.350623190230391
01803,25698.0,42.5,92141.0,41548.0,1330.0,5.175500038913534,14083.0,741.0,5.26166299794078
01810,34963.0,41.9,134627.0,59241.0,1494.0,4.273088693761977,18369.0,833.0,4.534814088954216
01821,31780.0,40.7,100158.0,39661.0,1281.0,4.030837004405286,18805.0,1096.0,5.828237170965169
01824,25803.0,44.7,109638.0,48287.0,823.0,3.189551602526838,14401.0,578.0,4.0136101659606975
01826,30855.0,38.6,86884.0,35509.0,1759.0,5.70085885593907,17522.0,844.0,4.8168017349617624
01827,3310.0,46.3,118984.0,51292.0,78.0,2.3564954682779455,1862.0,73.0,3.920515574650913
01830,25882.0,39.9,57917.0,30606.0,3981.0,15.381346109265126,14280.0,1241.0,8.69047619047619
01832,23305.0,37.6,63078.0,30809.0,2788.0,11.963098047629265,12722.0,959.0,7.538122936645181
01833,8514.0,44.3,106016.0,46138.0,175.0,2.0554381019497296,4906.0,222.0,4.525071341214839
01834,6681.0,45.0,96512.0,40327.0,111.0,1.6614279299506063,3858.0,143.0,3.7065837221358215
01835,13153.0,38.5,71827.0,32897.0,1086.0,8.256671481791226,7910.0,433.0,5.474083438685208
01840,5524.0,32.4,19855.0,17905.0,1827.0,33.07385952208544,2259.0,315.0,13.944223107569721
01841,47836.0,31.8,34636.0,15783.0,12947.0,27.06539008278284,23960.0,3504.0,14.624373956594324
01843,25963.0,30.3,42707.0,19206.0,5915.0,22.782421137772985,13218.0,1624.0,12.286276289907702
01844,49057.0,38.9,72664.0,31514.0,4996.0,10.184071590191003,28308.0,2128.0,7.517309594460929
01845,29705.0,41.5,102008.0,48776.0,1546.0,5.2045110250799524,16178.0,924.0,5.711460007417481
01850,16394.0,29.6,42437.0,18918.0,3952.0,24.106380383066977,8273.0,725.0,8.76344735887828
01851,30026.0,33.0,49583.0,23154.0,5791.0,19.28661826417105,16103.0,1639.0,10.17822765944234
01852,34332.0,36.2,50348.0,27264.0,6515.0,18.976465105440987,18952.0,1864.0,9.835373575348248
01854,29204.0,30.2,40229.0,19745.0,6319.0,21.637446925078756,14997.0,1386.0,9.241848369673935
01860,6695.0,46.4,77481.0,39796.0,371.0,5.541448842419716,4010.0,348.0,8.678304239401497
01862,11134.0,39.9,102330.0,32881.0,438.0,3.9338961738818035,6340.0,343.0,5.410094637223975
01863,9103.0,43.5,80538.0,43825.0,352.0,3.866857080083489,4981.0,322.0,6.46456534832363
01864,15476.0,44.2,119933.0,49810.0,487.0,3.1468079607133626,8860.0,326.0,3.6794582392776523
01867,24935.0,42.1,110043.0,49200.0,671.0,2.690996591136956,13835.0,542.0,3.9176002891217925
01876,29692.0,44.8,93016.0,40781.0,1590.0,5.354977771790381,17096.0,881.0,5.153252222742162
01879,12133.0,40.4,99325.0,44664.0,907.0,7.475480095607022,7535.0,385.0,5.109489051094891
01880,26062.0,42.8,92474.0,43840.0,981.0,3.7641009899470492,15535.0,628.0,4.042484711940779
01886,23850.0,43.2,130739.0,50363.0,586.0,2.457023060796646,12807.0,510.0,3.9821972358866247
